simTime,simDelta,xPos,yPos,zPos,speed,heading,steering,gas,brake,state1,state2,state3,state4,state5,state6,eulerX,eulerY,eulerZ,rpm,gear,leftBlinker,rightBlinker
25.58065,0.016666,-6.202405,105.1881,-0.5041289,18.59965,0.774994,-6.947999,0.3379801,66.31487,11,0,0,0,0,9.5,0.0381351,-1.272058,0.774994,864.4534,3,1,1
25.59731,0.016666,-6.064324,105.1899,-0.5040572,18.46234,0.7677179,-6.696,0.3379801,66.31487,11,0,0,0,0,9.5,0.03900874,-1.282694,0.7677179,861.8458,3,1,1
25.61397,0.016666,-5.927267,105.1916,-0.5039939,18.3248,0.7601144,-6.516,0.3379801,66.31487,11,0,0,0,0,9.5,0.03961355,-1.293189,0.7601144,858.7905,3,1,1
25.63063,0.016666,-5.791233,105.1932,-0.5039399,18.18739,0.7522106,-6.372,0.3379801,66.31487,11,0,0,0,0,9.5,0.039954,-1.303372,0.7522106,855.3127,3,1,1
25.64729,0.016666,-5.656221,105.1948,-0.5038959,18.05014,0.7440376,-6.336,0.3379801,66.31487,11,0,0,0,0,9.5,0.04003867,-1.313063,0.7440376,851.4893,3,1,1
25.66395,0.016666,-5.522231,105.1964,-0.5038626,17.91303,0.7356295,-6.264,0.3379801,66.31487,11,0,0,0,0,9.5,0.03988015,-1.322101,0.7356295,847.4115,3,1,1
25.68061,0.016666,-5.389261,105.198,-0.5038399,17.77561,0.7270225,-6.228,0.3379801,68.01048,11,0,0,0,0,9.5,0.03949528,-1.330372,0.7270225,843.1631,3,1,1
25.69727,0.016666,-5.257324,105.1995,-0.5038288,17.63579,0.7182558,-6.228,0.3379801,68.01048,11,0,0,0,0,9.5,0.03890115,-1.338035,0.7182558,838.7435,3,1,1
25.71393,0.016666,-5.061371,105.2017,-0.5038348,17.42599,0.7048878,-6.264,0.3379801,68.01048,11,0,0,0,0,9.5,0.03767851,-1.348395,0.7048878,832.011,3,1,1
25.73059,0.016666,-4.932037,105.2031,-0.5038537,17.28624,0.6958814,-6.372,0.3379801,68.01048,11,0,0,0,0,9.5,0.03669645,-1.354407,0.6958814,827.7787,3,1,1
25.74725,0.016666,-4.867761,105.2038,-0.5038675,17.21639,0.6913622,-6.444,0.3379801,68.01048,11,0,0,0,0,9.5,0.03617119,-1.357113,0.6913622,825.7802,3,1,1
25.76391,0.016666,-4.67649,105.2059,-0.5039253,17.00692,0.6777834,-6.66,0.3379801,68.01048,11,0,0,0,0,9.5,0.034528,-1.363948,0.6777834,820.2505,3,1,1
25.78057,0.016666,-4.550289,105.2072,-0.5039774,16.86199,0.668746,-6.84,0.2705907,72.98426,11,0,0,0,0,9.5,0.0334348,-1.367716,0.668746,815.971,3,1,1
25.79723,0.016666,-4.425188,105.2085,-0.5040421,16.71345,0.6597496,-7.02,0.2705907,72.98426,11,0,0,0,0,9.5,0.03239961,-1.371684,0.6597496,811.7427,3,1,1
25.81389,0.016666,-4.301193,105.2098,-0.504118,16.5649,0.6508079,-7.236,0.2705907,72.98426,11,0,0,0,0,9.5,0.03146405,-1.375843,0.6508079,807.8207,3,1,1
25.83055,0.016666,-4.178303,105.211,-0.5042039,16.41644,0.6419295,-7.487999,0.2705907,72.98426,11,0,0,0,0,9.5,0.03066793,-1.380079,0.6419295,804.158,3,1,1
25.84721,0.016666,-4.05652,105.2122,-0.5042984,16.26807,0.6331186,-7.74,0.2705907,72.98426,11,0,0,0,0,9.5,0.03004058,-1.384283,0.6331186,800.6846,3,1,1
25.86387,0.016666,-3.93584,105.2134,-0.5043991,16.11979,0.6243743,-8.028,0.2705907,72.98426,11,0,0,0,0,9.5,0.02960584,-1.38837,0.6243743,797.3282,3,1,1
25.88053,0.016666,-3.816268,105.2145,-0.504504,15.97046,0.6156915,-8.243999,0.3379801,74.00162,11,0,0,0,0,9.5,0.0293687,-1.392347,0.6156915,794.8952,3,1,1
25.89719,0.016666,-3.697812,105.2156,-0.5046114,15.82051,0.607062,-8.532,0.3379801,74.00162,11,0,0,0,0,9.5,0.02932667,-1.396318,0.607062,792.4571,3,1,1
25.91385,0.016666,-3.580473,105.2167,-0.5047194,15.67067,0.5984728,-8.783999,0.3379801,74.00162,11,0,0,0,0,9.5,0.02947404,-1.400223,0.5984728,789.7075,3,1,1
25.93051,0.016666,-3.464249,105.2177,-0.5048264,15.52097,0.5899075,-9.035999,0.3379801,74.00162,11,0,0,0,0,9.5,0.02979704,-1.403983,0.5899075,786.7865,3,1,1
25.94717,0.016666,-3.34914,105.2188,-0.5049309,15.37137,0.5813478,-9.252,0.3379801,74.00162,11,0,0,0,0,9.5,0.0302743,-1.40753,0.5813478,783.8942,3,1,1
25.96383,0.016666,-3.235146,105.2197,-0.5050311,15.22186,0.5727736,-9.431999,0.3379801,74.00162,11,0,0,0,0,9.5,0.03087924,-1.410815,0.5727736,781.1297,3,1,1
25.98049,0.016666,-3.122263,105.2207,-0.5051256,15.07304,0.5641637,-9.575999,0.3379801,73.43642,11,0,0,0,0,9.5,0.03158323,-1.413762,0.5641637,778.527,3,1,1
25.99715,0.016666,-3.010487,105.2216,-0.5052129,14.92469,0.5554956,-9.719999,0.3379801,73.43642,11,0,0,0,0,9.5,0.03235741,-1.416255,0.5554956,776.0855,3,1,1
26.01381,0.016666,-2.899816,105.2225,-0.5052921,14.77642,0.5467482,-9.828,0.3379801,73.43642,11,0,0,0,0,9.5,0.03317012,-1.418274,0.5467482,773.7802,3,1,1
26.03047,0.016666,-2.790249,105.2233,-0.5053624,14.62822,0.5379014,-10.008,0.3379801,73.43642,11,0,0,0,0,9.5,0.03398986,-1.419819,0.5379014,771.5795,3,1,1
26.04713,0.016666,-2.681787,105.2241,-0.5054233,14.4801,0.5289364,-10.152,0.3379801,73.43642,11,0,0,0,0,9.5,0.03478665,-1.420897,0.5289364,769.4526,3,1,1
26.06379,0.016666,-2.574428,105.2249,-0.5054745,14.33205,0.5198368,-10.332,0.3379801,73.43642,11,0,0,0,0,9.5,0.03553305,-1.421523,0.5198368,767.3726,3,1,1
26.08045,0.016666,-2.468162,105.2257,-0.505515,14.18839,0.5105864,-10.476,0.3379801,69.59304,11,0,0,0,0,9.5,0.03621193,-1.421462,0.5105864,765.3438,3,1,1
26.09711,0.016666,-2.362951,105.2264,-0.5055429,14.04746,0.501168,-10.62,0.3379801,69.59304,11,0,0,0,0,9.5,0.03682153,-1.420132,0.501168,763.4036,3,1,1
26.11377,0.016666,-2.25879,105.2271,-0.5055583,13.90666,0.4915738,-10.692,0.3379801,69.59304,11,0,0,0,0,9.5,0.03735473,-1.417562,0.4915738,761.5433,3,1,1
26.13043,0.016666,-2.155678,105.2277,-0.5055606,13.76593,0.4817981,-10.764,0.3379801,69.59304,11,0,0,0,0,9.5,0.0377936,-1.413854,0.4817981,759.7455,3,1,1
26.14709,0.016666,-2.053615,105.2283,-0.5055499,13.62525,0.4718384,-10.836,0.3379801,69.59304,11,0,0,0,0,9.5,0.03812525,-1.409124,0.4718384,757.9929,3,1,1
26.16375,0.016666,-1.9526,105.2289,-0.5055268,13.48464,0.4616939,-10.872,0.3379801,69.59304,11,0,0,0,0,9.5,0.0383437,-1.40348,0.4616939,756.2698,3,1,1
26.18041,0.016666,-1.852614,105.2295,-0.5054904,13.35197,0.4513619,-10.872,0.3379801,62.69756,11,0,0,0,0,9.5,0.03846177,-1.396569,0.4513619,754.5793,3,1,1
26.19707,0.016666,-1.75359,105.23,-0.5054379,13.22401,0.4408342,-10.872,0.3379801,62.69756,11,0,0,0,0,9.5,0.03851546,-1.387398,0.4408342,752.9531,3,1,1
26.21373,0.016666,-1.65552,105.2305,-0.5053701,13.0962,0.4301171,-10.872,0.3379801,62.69756,11,0,0,0,0,9.5,0.03850752,-1.376096,0.4301171,751.3664,3,1,1
26.23039,0.016666,-1.558402,105.231,-0.5052874,12.96844,0.4192187,-10.872,0.3379801,62.69756,11,0,0,0,0,9.5,0.03843862,-1.362954,0.4192187,749.7946,3,1,1
26.24705,0.016666,-1.462237,105.2314,-0.5051906,12.8407,0.4081486,-10.836,0.3379801,62.69756,11,0,0,0,0,9.5,0.03831165,-1.348276,0.4081486,748.0869,3,1,1
26.26371,0.016666,-1.367025,105.2318,-0.5050817,12.71302,0.3969177,-10.8,0.3379801,62.69756,11,0,0,0,0,9.5,0.03813121,-1.332351,0.3969177,746.1631,3,1,1
26.28037,0.016666,-1.272743,105.2322,-0.5049613,12.59431,0.3855328,-10.8,0.3379801,55.01081,11,0,0,0,0,9.5,0.03791882,-1.314944,0.3855328,744.0566,3,1,1
26.29703,0.016666,-1.179316,105.2326,-0.5048274,12.48066,0.3739936,-10.8,0.3379801,55.01081,11,0,0,0,0,9.5,0.03771712,-1.295105,0.3739936,741.842,3,1,1
26.31369,0.016666,-1.086736,105.2329,-0.5046822,12.36714,0.3623149,-10.8,0.3379801,55.01081,11,0,0,0,0,9.5,0.03752255,-1.273136,0.3623149,739.5316,3,1,1
26.33035,0.016666,-0.9950034,105.2332,-0.504527,12.25362,0.3505123,-10.8,0.3379801,55.01081,11,0,0,0,0,9.5,0.03732364,-1.249504,0.3505123,737.1337,3,1,1
26.34701,0.016666,-0.9041175,105.2334,-0.5043635,12.14009,0.3386016,-10.8,0.3379801,55.01081,11,0,0,0,0,9.5,0.03710797,-1.224682,0.3386016,734.6589,3,1,1
26.36367,0.016666,-0.8140783,105.2337,-0.5041946,12.02657,0.3265984,-10.836,0.3379801,55.01081,11,0,0,0,0,9.5,0.03686414,-1.19911,0.3265984,732.1184,3,1,1
26.38033,0.016666,-0.7248728,105.2339,-0.5040227,11.91823,0.3145147,-10.872,0.3379801,50.60222,11,0,0,0,0,9.5,0.03659196,-1.172906,0.3145147,729.5332,3,1,1
26.39699,0.016666,-0.6364585,105.2341,-0.5038483,11.81273,0.3023573,-10.98,0.3379801,50.60222,11,0,0,0,0,9.5,0.03630568,-1.14577,0.3023573,726.9431,3,1,1
26.41365,0.016666,-0.5488309,105.2342,-0.5036741,11.70728,0.2901399,-11.124,0.3379801,50.60222,11,0,0,0,0,9.5,0.03599479,-1.118108,0.2901399,724.3512,3,1,1
26.43031,0.016666,-0.4619897,105.2344,-0.5035022,11.60181,0.2778758,-11.232,0.3379801,50.60222,11,0,0,0,0,8.75,0.03564773,-1.0904,0.2778758,721.7834,3,1,1
26.44697,0.016666,-0.3759351,105.2345,-0.5033347,11.49631,0.2655764,-11.304,0.3379801,50.60222,11,0,0,0,0,8.75,0.03525652,-1.063104,0.2655764,719.2709,3,1,1
26.46363,0.016666,-0.2906672,105.2345,-0.5031743,11.39081,0.2532511,-11.376,0.3379801,50.60222,11,0,0,0,0,8.75,0.03481809,-1.036635,0.2532511,716.8287,3,1,1
26.48029,0.016666,-0.2061766,105.2346,-0.503023,11.28891,0.2409056,-11.376,0.2705907,47.55014,11,0,0,0,0,8.75,0.03434172,-1.011161,0.2409056,713.5662,3,1,1
26.49695,0.016666,-0.1224345,105.2346,-0.5028814,11.1889,0.2285393,-11.376,0.2705907,47.55014,11,0,0,0,0,8.75,0.03385061,-0.986533,0.2285393,710.2002,3,1,1
26.51361,0.016666,-0.03943777,105.2346,-0.5027515,11.0889,0.2161555,-11.304,0.2705907,47.55014,11,0,0,0,0,8.75,0.03335218,-0.9630684,0.2161555,707.0113,3,1,1
26.53027,0.016666,0.04281338,105.2346,-0.5026346,10.98886,0.2037559,-11.16,0.2705907,47.55014,11,0,0,0,0,8.75,0.03285357,-0.9411059,0.2037559,704.007,3,1,1
26.54693,0.016666,0.1243188,105.2346,-0.5025318,10.88878,0.19134,-10.944,0.2705907,47.55014,11,0,0,0,0,8.75,0.03236294,-0.9209452,0.19134,701.1801,3,1,1
26.56359,0.016666,0.2050782,105.2345,-0.5024446,10.78868,0.1789064,-10.728,0.2705907,47.55014,11,0,0,0,0,8.75,0.03188835,-0.9028314,0.1789064,698.5156,3,1,1
26.58025,0.016666,0.2851121,105.2344,-0.5023724,10.69655,0.1664478,-10.512,0.3379801,40.88074,11,0,0,0,0,8.75,0.03145289,-0.8865066,0.1664478,696.903,3,1,1
26.59691,0.016666,0.3644837,105.2343,-0.5023127,10.6085,0.1539487,-10.224,0.3379801,40.88074,11,0,0,0,0,8.75,0.031097,-0.8710461,0.1539487,695.6431,3,1,1
26.61357,0.016666,0.4431995,105.2342,-0.502266,10.52051,0.1414078,-9.972,0.3379801,40.88074,11,0,0,0,0,8.75,0.0308098,-0.8565729,0.1414078,694.424,3,1,1
26.63023,0.016666,0.5212596,105.2341,-0.5022312,10.43253,0.1288265,-9.792,0.3379801,40.88074,11,0,0,0,0,8.75,0.03056692,-0.8432986,0.1288265,693.2035,3,1,1
26.64689,0.016666,0.5986641,105.2339,-0.5022081,10.34455,0.1162082,-9.612,0.3379801,40.88074,11,0,0,0,0,8.75,0.03033767,-0.831404,0.1162082,691.9574,3,1,1
26.66355,0.016666,0.675413,105.2337,-0.5021964,10.25658,0.1035588,-9.467999,0.3379801,40.88074,11,0,0,0,0,8.75,0.03008797,-0.8210143,0.1035588,690.6746,3,1,1
26.68021,0.016666,0.7515374,105.2335,-0.5021949,10.18079,0.09088121,-9.36,0.3379801,32.40269,11,0,0,0,0,8.75,0.02980443,-0.8115261,0.09088121,689.5035,3,1,1
26.69687,0.016666,0.8271351,105.2333,-0.5022008,10.11143,0.07817118,-9.287999,0.3379801,32.40269,11,0,0,0,0,8.75,0.0295026,-0.8013815,0.07817118,688.7691,3,1,1
26.71353,0.016666,0.9022165,105.233,-0.5022134,10.04218,0.06544379,-9.216,0.3379801,32.40269,11,0,0,0,0,8.75,0.02914325,-0.7906433,0.06544379,688.5976,3,1,1
26.73019,0.016666,0.9767815,105.2328,-0.5022311,9.972871,0.05271662,-9.144,0.3379801,32.40269,11,0,0,0,0,8.75,0.02868516,-0.7795496,0.05271662,689.0256,3,1,1
26.74685,0.016666,1.05083,105.2325,-0.5022525,9.903472,0.04000792,-9.108,0.3379801,32.40269,11,0,0,0,0,8.75,0.02809671,-0.7683344,0.04000792,690.0944,3,1,1
26.76351,0.016666,1.12436,105.2322,-0.5022773,9.834005,0.02733638,-9.035999,0.3379801,32.40269,11,0,0,0,0,8.75,0.02736065,-0.7571858,0.02733638,691.7579,3,1,1
26.78017,0.016666,1.197392,105.2319,-0.5023046,9.772185,0.01471716,-9,0.3379801,27.31588,11,0,0,0,0,8.75,0.02648817,-0.7458275,0.01471716,693.9238,3,1,1
26.79683,0.016666,1.269987,105.2316,-0.5023324,9.714391,0.002158982,-9,0.3379801,27.31588,11,0,0,0,0,8.75,0.02552166,-0.7333957,0.002158982,696.5018,3,1,1
26.81349,0.016666,1.342152,105.2313,-0.5023605,9.656675,-0.01032161,-9,0.3379801,27.31588,11,0,0,0,0,8.75,0.02448236,-0.7200527,-0.01032161,699.3671,3,1,1
26.83015,0.016666,1.413886,105.2309,-0.5023876,9.598973,-0.02270998,-9.035999,0.3379801,27.31588,12,0,0,0,0,8.75,0.02339663,-0.7060713,-0.02270998,702.4017,3,1,1
26.84681,0.016666,1.485191,105.2305,-0.5024129,9.54128,-0.03499446,-9.144,0.3379801,27.31588,12,0,0,0,0,8.75,0.02229769,-0.6917175,-0.03499446,705.5042,3,1,1
26.86347,0.016666,1.556065,105.2302,-0.5024362,9.483632,-0.04716617,-9.287999,0.3379801,27.31588,12,0,0,0,0,8.75,0.02122377,-0.6772218,-0.04716617,708.5909,3,1,1
26.88013,0.016666,1.62654,105.2298,-0.5024562,9.438069,-0.05922399,-9.431999,0.3379801,19.40304,12,0,0,0,0,8.75,0.02023513,-0.6621187,-0.05922399,711.6149,3,1,1
26.89679,0.016666,1.696712,105.2294,-0.502471,9.398746,-0.07117821,-9.648,0.3379801,19.40304,12,0,0,0,0,8.75,0.01941621,-0.6450354,-0.07117821,714.5825,3,1,1
26.91345,0.016666,1.766593,105.229,-0.5024804,9.359588,-0.08302837,-9.936,0.3379801,19.40304,12,0,0,0,0,8.75,0.01879169,-0.6261977,-0.08302837,717.4573,3,1,1
26.93011,0.016666,1.83618,105.2285,-0.5024837,9.320476,-0.09477659,-10.26,0.3379801,19.40304,12,0,0,0,0,8.75,0.01836995,-0.6060066,-0.09477659,720.2065,3,1,1
26.94677,0.016666,1.905477,105.2281,-0.5024803,9.281379,-0.1064288,-10.62,0.3379801,19.40304,12,0,0,0,0,8.75,0.01815023,-0.5848645,-0.1064288,722.8055,3,1,1
26.96343,0.016666,1.974481,105.2277,-0.502471,9.242329,-0.1179941,-11.016,0.3379801,19.40304,12,0,0,0,0,8.75,0.01812544,-0.5631321,-0.1179941,725.2374,3,1,1
26.98009,0.016666,2.043223,105.2272,-0.5024553,9.214375,-0.1294889,-11.412,0.3379801,12.16844,12,0,0,0,0,8.75,0.01830658,-0.5405276,-0.1294889,727.5092,3,1,1
26.99675,0.016666,2.11179,105.2267,-0.5024325,9.19206,-0.1409382,-11.808,0.3379801,12.16844,12,0,0,0,0,8.75,0.01873514,-0.5159455,-0.1409382,729.6697,3,1,1
27.01341,0.016666,2.180191,105.2262,-0.5024034,9.169876,-0.1523591,-12.096,0.3379801,12.16844,12,0,0,0,0,8.75,0.01938536,-0.4897443,-0.1523591,731.7179,3,1,1
27.03007,0.016666,2.248426,105.2257,-0.5023682,9.147708,-0.1637715,-12.384,0.3379801,12.16844,12,0,0,0,0,8.75,0.0202185,-0.4624377,-0.1637715,733.648,3,1,1
27.04673,0.016666,2.316495,105.2252,-0.5023273,9.125525,-0.1751983,-12.708,0.3379801,12.16844,12,0,0,0,0,8.75,0.02119487,-0.4345318,-0.1751983,735.4557,3,1,1
27.06339,0.016666,2.384399,105.2247,-0.502282,9.103356,-0.1866649,-12.96,0.3379801,12.16844,12,0,0,0,0,8.75,0.02227825,-0.4064834,-0.1866649,737.1384,3,1,1
27.08005,0.016666,2.452161,105.2241,-0.5022331,9.090199,-0.1982106,-13.212,0.3379801,6.29033,12,0,0,0,0,8.75,0.02350569,-0.3782169,-0.1982106,738.7106,3,1,1
27.09671,0.016666,2.519851,105.2235,-0.5021806,9.081571,-0.2098988,-13.356,0.3379801,6.29033,12,0,0,0,0,8.75,0.02505445,-0.348984,-0.2098988,740.2182,3,1,1
27.11337,0.016666,2.587478,105.223,-0.5021262,9.073024,-0.221757,-13.5,0.3379801,6.29033,12,0,0,0,0,8.75,0.02686583,-0.319201,-0.221757,741.6638,3,1,1
27.13003,0.016666,2.65504,105.2224,-0.5020704,9.064465,-0.2338086,-13.572,0.3379801,6.29033,12,0,0,0,0,8.75,0.02882611,-0.2893935,-0.2338086,743.0441,3,1,1
27.14669,0.016666,2.722538,105.2217,-0.5020144,9.055869,-0.2460747,-13.608,0.3379801,6.29033,12,0,0,0,0,8.75,0.03081522,-0.2600611,-0.2460747,744.3558,3,1,1
27.16335,0.016666,2.789971,105.2211,-0.5019597,9.047269,-0.258573,-13.608,0.3379801,6.29033,12,0,0,0,0,8.75,0.03272333,-0.2316416,-0.258573,745.5966,3,1,1
27.18001,0.016666,2.857362,105.2204,-0.5019073,9.046915,-0.271302,-13.608,0.3379801,0.4122185,12,0,0,0,0,8.75,0.03442328,-0.2040703,-0.271302,746.7781,3,1,1
27.19667,0.016666,2.924774,105.2197,-0.5018584,9.050518,-0.2842409,-13.572,0.3379801,0.4122185,12,0,0,0,0,8.75,0.03574751,-0.1766564,-0.2842409,747.941,3,1,1
27.21333,0.016666,2.992212,105.219,-0.501814,9.054168,-0.2973955,-13.5,0.3379801,0.4122185,12,0,0,0,0,8.75,0.036666,-0.1497518,-0.2973955,749.0864,3,1,1
27.22999,0.016666,3.059678,105.2183,-0.5017748,9.057792,-0.3107711,-13.428,0.3379801,0.4122185,12,0,0,0,0,8.75,0.03720319,-0.1237862,-0.3107711,750.2075,3,1,1
27.24665,0.016666,3.12717,105.2176,-0.5017416,9.061368,-0.3243701,-13.356,0.3379801,0.4122185,12,0,0,0,0,8.75,0.03741398,-0.09915242,-0.3243701,751.2063,3,1,1
27.26331,0.016666,3.194688,105.2168,-0.5017153,9.064924,-0.3381915,-13.32,0.3379801,0.4122185,12,0,0,0,0,8.75,0.03736915,-0.07617735,-0.3381915,752.0512,3,1,1
27.27997,0.016666,3.262233,105.216,-0.5016966,9.068485,-0.3522306,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03714601,-0.05513383,-0.3522306,752.7696,3,1,1
27.29663,0.016666,3.329804,105.2152,-0.5016862,9.072051,-0.3664792,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03682047,-0.03625739,-0.3664792,753.3867,3,1,1
27.31329,0.016666,3.397401,105.2144,-0.5016845,9.075613,-0.380926,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03645944,-0.01974844,-0.380926,753.9242,3,1,1
27.32995,0.016666,3.465025,105.2135,-0.5016918,9.079161,-0.3955576,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03611461,-0.005763767,-0.3955576,754.3994,3,1,1
27.34661,0.016666,3.532674,105.2126,-0.501708,9.082698,-0.4103587,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03581912,0.005590333,-0.4103587,754.826,3,1,1
27.36327,0.016666,3.60035,105.2117,-0.5017331,9.086231,-0.425313,-13.284,0.3379801,0.1861388,12,0,0,0,0,8.75,0.03558731,0.01425784,-0.425313,755.2142,3,1,1
27.37993,0.016666,3.668052,105.2108,-0.5017667,9.089766,-0.4404039,-13.248,0.3379801,0,12,0,0,0,0,8.75,0.035417,0.02022878,-0.4404039,755.5734,3,1,1
27.39659,0.016666,3.73578,105.2099,-0.5018083,9.093301,-0.4556154,-13.104,0.3379801,0,12,0,0,0,0,8.75,0.03529321,0.02353546,-0.4556154,755.9141,3,1,1
27.41325,0.016666,3.803534,105.2089,-0.5018573,9.096839,-0.4709325,-12.924,0.3379801,0,12,0,0,0,0,8.75,0.03519349,0.024254,-0.4709325,756.2419,3,1,1
27.42991,0.016666,3.871314,105.2079,-0.5019121,9.10039,-0.4863415,-12.672,0.3379801,0,12,0,0,0,0,8.75,0.03509289,0.0225358,-0.4863415,756.5597,3,1,1
27.44657,0.016666,3.93912,105.2069,-0.5019708,9.103942,-0.5018311,-12.384,0.3379801,0,12,0,0,0,0,8.75,0.03496575,0.01858072,-0.5018311,756.868,3,1,1
27.46323,0.016666,4.006952,105.2059,-0.5020314,9.107487,-0.517391,-12.096,0.3379801,0,12,0,0,0,0,8.75,0.03478986,0.01261153,-0.517391,757.1671,3,1,1
27.47989,0.016666,4.074811,105.2048,-0.5020913,9.111042,-0.5330123,-11.556,0.3379801,0,12,0,0,0,0,8.75,0.03454957,0.004867458,-0.5330123,757.4564,3,1,1
27.49655,0.016666,4.142695,105.2037,-0.5021483,9.114611,-0.5486909,-10.98,0.3379801,0,12,0,0,0,0,8.75,0.03422927,-0.004399841,-0.5486909,757.736,3,1,1
27.51321,0.016666,4.210606,105.2026,-0.5022002,9.118195,-0.5644189,-10.296,0.3379801,0,12,0,0,0,0,8.75,0.03382565,-0.01493805,-0.5644189,758.0056,3,1,1
27.52987,0.016666,4.278543,105.2015,-0.5022454,9.121787,-0.5801875,-9.648,0.3379801,0,12,0,0,0,0,8.75,0.03334267,-0.02649855,-0.5801875,758.2651,3,1,1
27.54653,0.016666,4.346508,105.2004,-0.5022826,9.125384,-0.5959865,-9.035999,0.3379801,0,12,0,0,0,0,8.75,0.03278629,-0.03883543,-0.5959865,758.515,3,1,1
27.56319,0.016666,4.414498,105.1992,-0.5023106,9.128988,-0.6118037,-8.207999,0.3379801,0,12,0,0,0,0,8.75,0.03216138,-0.05170622,-0.6118037,758.7555,3,1,1
27.57985,0.016666,4.482515,105.1981,-0.5023289,9.132602,-0.6276232,-7.38,0.3379801,0,12,0,0,0,0,8.75,0.03146907,-0.06487593,-0.6276232,758.9871,3,1,1
27.59651,0.016666,4.550559,105.1969,-0.5023372,9.136221,-0.6434257,-6.588,0.3379801,0,12,0,0,0,0,8.75,0.03070514,-0.07812165,-0.6434257,759.2104,3,1,1
27.61317,0.016666,4.618629,105.1957,-0.5023354,9.139847,-0.6591876,-5.976,0.3379801,0,12,0,0,0,0,8.75,0.02985938,-0.09123558,-0.6591876,759.4258,3,1,1
27.62983,0.016666,4.686726,105.1945,-0.5023238,9.143476,-0.674881,-5.256,0.3379801,0,12,0,0,0,0,8.75,0.02891547,-0.1040265,-0.674881,759.6338,3,1,1
27.64649,0.016666,4.75485,105.1932,-0.5023031,9.147106,-0.690473,-4.608,0.3379801,0,12,0,0,0,0,8.75,0.02785189,-0.1163207,-0.690473,759.8349,3,1,1
27.66315,0.016666,4.823,105.192,-0.5022739,9.150741,-0.7059271,-4.032,0.3379801,0,12,0,0,0,0,8.75,0.0266443,-0.1279635,-0.7059271,760.0294,3,1,1
27.67981,0.016666,4.891178,105.1907,-0.5022374,9.154375,-0.7212027,-3.564,0.3379801,0,12,0,0,0,0,8.75,0.02526896,-0.1388202,-0.7212027,760.2178,3,1,1
27.69647,0.016666,4.959382,105.1894,-0.5021948,9.158008,-0.7362567,-3.168,0.3379801,0,12,0,0,0,0,8.75,0.0237059,-0.1487767,-0.7362567,760.4003,3,1,1
27.71313,0.016666,5.027613,105.1881,-0.5021475,9.16164,-0.7510441,-2.844,0.3379801,0,12,0,0,0,0,8.75,0.02194177,-0.1577399,-0.7510441,760.5771,3,1,1
27.72979,0.016666,5.095871,105.1868,-0.5020969,9.165268,-0.7655199,-2.592,0.3379801,0,12,0,0,0,0,8.75,0.01997267,-0.1656375,-0.7655199,760.7485,3,1,1
27.74645,0.016666,5.164155,105.1855,-0.5020444,9.168892,-0.77964,-2.376,0.3379801,0,12,0,0,0,0,8.75,0.01780666,-0.1724172,-0.77964,760.9146,3,1,1
27.76311,0.016666,5.232467,105.1842,-0.5019917,9.172511,-0.7933633,-2.16,0.3379801,0,12,0,0,0,0,8.75,0.01546545,-0.1780466,-0.7933633,761.0757,3,1,1
27.77977,0.016666,5.300806,105.1829,-0.5019403,9.17612,-0.8066528,-1.944,0.2705907,0,12,0,0,0,0,8.75,0.01298475,-0.1825123,-0.8066528,760.3752,3,1,1
27.79643,0.016666,5.369171,105.1816,-0.5018916,9.179702,-0.8194771,-1.728,0.2705907,0,12,0,0,0,0,8.75,0.01041345,-0.1858204,-0.8194771,759.6198,3,1,1
27.81309,0.016666,5.437562,105.1802,-0.5018469,9.183249,-0.8318121,-1.44,0.2705907,0,12,0,0,0,0,8.75,0.007810593,-0.1879946,-0.8318121,759.0696,3,1,1
27.82975,0.016666,5.50598,105.1789,-0.5018075,9.186763,-0.8436412,-1.188,0.2705907,0,12,0,0,0,0,8.75,0.005227355,-0.1890678,-0.8436412,758.7031,3,1,1
27.84641,0.016666,5.574423,105.1776,-0.5017741,9.190241,-0.8549559,-0.8999999,0.2705907,0,12,0,0,0,0,8.75,0.002711258,-0.1890822,-0.8549559,758.4868,3,1,1
27.86307,0.016666,5.642892,105.1763,-0.5017476,9.193689,-0.8657553,-0.612,0.2705907,0,12,0,0,0,0,8.75,0.000329388,-0.1880917,-0.8657553,758.3853,3,1,1
27.87973,0.016666,5.711388,105.1749,-0.5017282,9.197118,-0.8760457,-0.324,0.3379801,0,12,0,0,0,0,8.75,-0.001826677,-0.1861576,-0.8760457,759.222,3,1,1
27.89639,0.016666,5.779908,105.1736,-0.501716,9.200546,-0.8858396,0,0.3379801,0,12,0,0,0,0,8.75,-0.00367888,-0.1833505,-0.8858396,760.1672,3,1,1
27.91305,0.016666,5.848454,105.1722,-0.501711,9.203984,-0.8951544,0.288,0.3379801,0,12,0,0,0,0,8.75,-0.005176474,-0.1797541,-0.8951544,760.9407,3,1,1
